Text,target
"@Lithobolos @PoliticalAnt @ZaibatsuNews But there are very few of those. On the other hand, 2/3 of Muslims want barbaric Sharia.",1
@AbuYigitAlCahrz @LeonardoMaxwel1 Could that be because Islam declared war on humanity 1400 years ago? http://t.co/xZjOzUQnZx,1
"@wahab19493312 Karen Armstrong is a liar that tries to whitewash the inherent violence, hatred and bigotry of Islam and its prophet.",1
"@98Halima @johnnygjokaj @rfrankh53 @BilalIGhumman @cdnKhadija No Muslim land has ever lived under anything but tyrants, dummy.",1
"@UmarFarooq_ @FaheemHus @jackmjenkins The example of Mohammed gives us a man who owned slaves, raped women, beheaded 600 Jews in one day.",1
"@discerningmumin Islam is a slave religion, both for it's followers and for the people it enslaves, and for the dhimmis it rules.",1
"@sajid_fairooz @IsraeliRegime Then he launched a completely unprovoked attack on the Jews of Khybar, murdered many and stole their land.",1
"@_enzk @SumbelinaZ @IronmanL1 @Hatewatch For example, 80% of all civilians killed in Afghanistan are killed by Taliban.",1
@alihadi68 @MaxBlumenthal @rudoren @nytimes So asshole Muslims reserve the right to act like animals and scream like women when other do it.,1
@DianH4 But it really doesn't matter who the Mujahedeen animals are fighting. They have been murdering someone for 1400 years.,1
RT @sneekinsneekout: @Madasatrain69 @OZzSue @Muslim_Patrol Being nice 2 islam is like hugging a serial killer and thinking he will stop bur…,1
@Lithobolos @PoliticalAnt @ZaibatsuNews Nazis were not Christians.  Mohammed led 17 major military expeditions. Jesus led zero.,1
@shehzilk @watan71969 Read the statistics microbrain. Look at the percentage of the worlds Muslims that want to kill apostates.,1
"@scamp_faridxx @AbuAlbaraaSham Yeah, it's called caring about human life, idiot - something a genocidal Daesh would'nt understand.",1
@cdnKhadija @johnnygjokaj @BilalIGhumman @98Halima @rfrankh53 The term Islamophobe makes as much sense as Naziophobe.,1
"@PsychBarakat @PhilipMills8 @jncatron themselves clearly tell you that their intentions are a bigoted, racist holy war of extermination.",1
"@NewPakistan2020 Like a bunch of mindless bots, Muslims repeat the same lies in exactly the same words, every day, multiple times a day.",1
@zaidbenjamin Daesh really go to extremes to stage their propaganda material.,1
"@ummayman90 Again, your entire concept of god corresponds to a tyrannical earthly egomaniac because you are simple and stupid. #Islam",1
@shehzilk @watan71969 99% of the time you Muslims play the victim card it's a lie and the reverse is true. http://t.co/xQxxQ4wDho,1
@IAmThe1Teacher @IronmanL1 @stevecorrales80 The Hindus tried a pacifist approach to Islam.  The Muslims responded by murdering 80 million.,1
Why is ISIS obsessed with beheadings? Because their terrorist prophet Mohammed had 600 men beheaded in one day.#Islam http://t.co/ZKqZuyyhjS,1
"It's not #ISIS, it's #Islam. Sex slavery is permitted in many Muslim countries. Here is the proof.  http://t.co/rlwz0BqUBs #Saudi #Iraq",1
@CamilleHughes16 @edbarber101658 @_Watch_Observe_ A piece at a time. Start by outlawing new Mosques and stoping Muslim immigration.,1
@ZorazZora @zackbeauchamp This is an idiotic study made with an objective in mind.  Terrorism is not included in the murder rate.,1
@WithTrish @JRehling Not nearly to the extent that they went insane over a Mohammed cartoon.,1
@oni_keji @TheAtlantic The Quran clearly and explicitly declared war on all humanity 1400 years ago.  So humanity must declare war on Islam.,1
@biebervalue @greenlinerzjm Here is the Quran stating that the witness of a woman is worth half that of a man. #Islam http://t.co/qlZFV7ZXkJ,1
"@AMohedin Two verses and we can agree that Islam tells women to stay home, cover up, obey your husband, right?",1
@PatVPeters Funny how defenders of Islam like to bring up the crusades. But the Muslim crusaders were attacking Christianity first.,1
@CamilleHughes16 @_Watch_Observe_ That's like saying that my freedom is limited if I'm not allowed to kill you.,1
"@BDSSupporter @tummala82 @Clashoftherats @YusufPeaceful @IndyVoices @CUFI Islamolunatics have conducted 21,000 terrorist attacks since 9/11",1
"@Vandaliser @sajid_fairooz @IsraeliRegime Any achievements by Jews in Spain was despite Islam, not because of it.",1
"@tti1947 The Sahara and the Arabian peninsula are different places, microbrain.",1
"@watan71969 @s_rsantorini630 @pari_passu The Muslims think that lying is the greatest of all virtues, after genocide.",1
"@WithTrish @JRehling You can stop the ""one Muslim"" nonsense. Look at what the Muslims tell the pollsters. http://t.co/wUrZen3W1p",1
RT @swagd0ctor: @VileIslam @TRobinsonNewEra @OZzSue @BBCNews Turks won't bomb isis because isis kill Christians http://t.co/HotvEOhXtz,1
@G_Abdulazeez Stupid comment. ISIS is sponsored by Islam and they behave exactly like the terrorist prophet Mohammed.,1
"RT @pperrin: Good for Labour and now Tory's! Encouraging immigrants to enrich us, making the UK a better, freer, nicer place! http://t.co/7…",1
@98Halima @rfrankh53 @BilalIGhumman @johnnygjokaj ISIS practices genocide because the prophet Mohammed practiced it.,1
@stevecorrales80 @IronmanL1 @IAmThe1Teacher Another guilt feeling fool.  Islam attacked and conquered 2/3 of Christianity before crusades.,1
@LifeInKhilafah What's to understand. The Daesh have passed a law that people cannot leave Raqqa or Mosul because they are sewers of terror.,1
"@pNibbler @AlterNet @MaxBlumenthal Mohammed owned slaves, Jesus did not.  Mohammed robbed caravans. Jesus did not.",1
@UmarFarooq_ The drivel is correct. ISIS behaves exactly as the prophet Mohammed behaved.,1
Why would anyone loan money to Greece when they can be 99.9% certain it will never be paid back.,1
It seems that Allah sits around all day obsessing about women's hands and faces showing.  I guess idiots need a god on their level.  #Islam,1
@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime And is this a lie that westerners created? http://t.co/qbghh9xgCo,1
"@sibelo76 Actually, they follow the Quran and the Hadiths exactly. It's the ""moderate Muslims"" who ignore  much of their canon.",1
"@Alfonso_AraujoG @ardiem1m @MaxBlumenthal @oldkhayyam Self genociadal, self serving liars.",1
"@buttercupashby @MaDaSaHaTtEr_17 So while he murdered thousands of Jews, you talk about visiting some sick neighbor, idiot.",1
@Abu_Baraa1 @Myself_00001 Now if we can only get the world to recognize that Islam declared war on humanity 1400 ago and outlaw it.,1
"@LifeInKhilafah The prophet Mohammed was illiterate, superstitions, and knew nothing but war, theft and slave trading.",1
"@tti1947 Furthermore, those Jews were not nomads.  In fact, the city of Medina was established by Jews before Mohammed attacked them.",1
"@TheInfoIslam That's the disadvantage of following a religion of uneducated morons, so that you have to rely on Kufir for everything.",1
@Salon Islam tells us that we must accept sexism. So I guess Muslim sexism must be accepted or you are racist. http://t.co/K5F0F4oSsB,1
@Kaya786 @fai3an_H The problem is that I have far more knowledge of Islam than you and it is your mind that has been shrunken by Islam.,1
@Nigzzzk There is no personal relationship with creator in Islam. Everything comes through a phony prophet and the only relationship is fear,1
"@LifeInKhilafah For example, Muslims claim Algebra, but the Greeks and Indians were making good progress on Algebra before Mohammed was born",1
@Missy10013Kathy More of the same kind of burning by other Muslims. http://t.co/qG7AQjdGAQ #Islam,1
@hdmovieus Islam is terror.  To fight terror you have to fight Islam. Your prophet and your god are both sick terrorists. #Islam,1
@IftikharAwan You choose your religion and Islam is clearly barbaric and inhuman. It has zero to do with god.,1
@truaemusic @mattybboi83 @Number10gov And he was also a total fraud.  He made up the verses of the Quran when he needed them as he needed.,1
@DianH4 @ExposeFalsehood Who else are we suppose to talk to in Muslim land when they produce nothing but filth.,1
RT @PamelaGeller: UK: Hundreds more Muslim child rape gang cases discovered; authorities still hiding them for fear of islamopho... http://…,1
@roisin_morgan Those same genocidal Muslims that practice their bigotry and barbarity against religious and ethnic minorities everywhere.,1
"@watan71969 You are a total liar, just like your pedophile prophet. UN soldiers don't burn people alive.",1
Why do these so called Moderate Muslims never ask themselves why Islam has over 100 terrorist groups and no other religion is remotely close,1
"@Vandaliser @sajid_fairooz @IsraeliRegime If you want to ignore the mountain of data that shows Islam to be a pile of crap, that's your prob",1
@harmlesstree2 Again you are an idiot. The Muslims were thugs. They quickly figured out that if they forced everyone to convert there..,1
@truaemusic @mattybboi83 @Number10gov There are over 100 Islamic terrorist organizations. KKK Virtually dead. There is no canceling out.,1
"@LLiraqi Exactly.  Read the Quran and the Hadiths and find out for yourself how hateful, bigoted, sexist, vile and inhuman #Islam is.",1
RT @b_kisan: @TRobinsonNewEra Same country where conversion away from Islam is illegal.....one way street and a slow wiping out of non-Musl…,1
@MaxBlumenthal @Ajzionts Has Bloomenthal ever written about the endless attacks by his Muslims on Egyptian Copts? http://t.co/xeGlOFsNWJ,1
@truaemusic The great left lie is that it's just a handful of extremists. http://t.co/kU63X9E4eQ,1
@obsurfer84 And today many Muslims are still worthless thugs that produce nothing. They are either rescued by oil money or try to steal.,1
@discerningmumin Islam is the most genocidal religion on the planet.  Mankind must exterminate Islam or be exterminated by it.,1
@congressman_aly I know that they teach their kids to hate Jews but they teach them nothing that is needed to run a country or economy.,1
@Love___Egypt @washingtonpost All the land that Islam holds came from war and murder. The US does not occupy a single country anywhere.,1
"@iAmCaticorn @CherguiaMbark The Hadiths are the Sunnah of the Prophet, microbrain. So you can't throw out the ones you don't like.",1
RT @DHfromtheV: Christian lady in Pakistan is facing execution for blaspheming the prophet Mohommed. They take Islam serious as hell. No fr…,1
RT @PeterTownsend7: #isis #quran #Islam 'No Compulsion in Religion' (Qu'ran 2:256)? Think again!  http://t.co/58fFleMt1n http://t.co/fXZDSr…,1
"@AhleFars So they blow up statues and churches and attack civilians because it's all they can do as they ""die in their rage"".",1
@alikoeln He is following the example of his prophet who married one of his wives at 6. They do everything their prophet does exactly. #Isam,1
@ummayman90 And you can't use the culture excuse because Mohammed claimed to be guided by Allah and that he was creating a culture. #Islam,1
@MEAN_MARINE One of the first thing the prophet Mohammed did in his Islamic quest was to start  murdering Jews.  It has never really stopped,1
"RT @nobigotry: Islam is in the news EVERYDAY. 
Not for good works but for it's Savage Evil ! http://t.co/HIjGYq5Ga1",1
"@Raja5aab @Quickieleaks I've seen it before microbrain. I just told you, every verse of the Tao Te Ching is superior to every verse of Quran",1
@AlMonitor The stupidity of Jihadis who think that you only need guns to run a civil society.,1
@RaniaKhalek @MaxBlumenthal @NickKristof Good. By marching on Israeli checkpoint the women were obviously trying to create a confrontation.,1
RT @hstapanghosh: Suicide bombing by 10-year-old girl@ Nigeria kills10 http://t.co/jareR5Dzal Blowing up a 10 yr old girl-inspired by Islam…,1
RT @taslimanasreen: All religions are not the same. Islam is more violent than other religions.,1
@ajwatamr @YRohaibani Coming from a scum bag that practices religious bigotry. http://t.co/vHY5tXvbfd,1
@harmlesstree2 Jihad is the cornerstone. It is a declaration of war on all humanity. And it can only stop when Islam is completely discarded,1
@aqutbuddin He only meant knowledge of his fraudulent religion. Mohammed was an illiterate who didn't know squat.,1
@shamsmuna @ajwatamr Don't be an idiot.  There are more than 100 Muslim terrorist organizations. No other religion has anything close.,1
@Vandaliser @sajid_fairooz @IsraeliRegime Those Muslim states survived off the sweat of slaves and the intellect of minorities.,1
@Alfonso_AraujoG @ardiem1m @MaxBlumenthal Mohammed told Muslims to take over all of the Arabian Penninsula from Jews and Christians.,1
@DiversityRUs Islam is a cult of murder that declared war on all of humanity 1400 years ago. Here is proof. http://t.co/JH80InPaNz,1
@WithTrish @JRehling The world is doing nothing. Islam is producing the terrorist activities and has been for 1400 years.,1
@Love___Egypt @washingtonpost This is kiddie stuff compared to what Muslims do every day. http://t.co/748SXvjf2U,1
@Michaelplates Maybe you should teach that respect to Muslim assholes like these. http://t.co/j21YpGt0Rl,1
@murasllh @levantin47415 Attacking innocent unarmed civilians is the only success the Daesh have any more.,1
@AmandaSheils1 @Colonel_Shami And we fought the Germans for their actions.  The first crusades were Muslims attacking Christiandom.,1
@REMY119 The Muslims have exterminated Christians and Jews all over the ME and continue today.  Where are the UN resolutions?,1
